,pred_dust_percent,speed_discrete,dust>50,dust>35,dust>25,dust>15,dust>5,collected_on_localtime,is_rev1,camera_location,camera_location_grouped,latitude,longitude,robot_name,operation_time,id,collected_on_localtime,speed_kph
156069,53.646087646484375,D:25+,True,True,True,True,True,2022-06-20 21:35:56.153000-05:00,hitchhiker,front-left-left,rev1_side_front,35.78515129999999,-91.2101936,hitchhiker_30,nightime,632c8979b373322319100fac,2022-06-20 21:35:56.153000-05:00,25.91015625
69939,0.0,B:2-10,False,False,False,False,False,2023-05-26 11:26:59.109000-05:00,hitchhiker,I04,halo_implement,38.65038009999999,-88.51266150000001,hitchhiker_113,daytime,64817bf31bb0db204a2d61c1,2023-05-26 11:26:59.109000-05:00,9.49609375
12820,0.0,C:10-25,False,False,False,False,False,2022-09-24 01:37:05.973000-05:00,loamy,front-center-right,rev1_front,44.22317499999999,-96.710325,loamy_756,nightime,63370732ca2b973a171e28fe,2022-09-24 01:37:05.973000-05:00,11.11328125
98343,0.0,B:2-10,False,False,False,False,False,2022-05-22 14:05:43.890000-05:00,hitchhiker,side-left-right,rev1_side_rear,40.93539839999999,-85.469651,hitchhiker_42,daytime,6355877495d763d681c35a08,2022-05-22 14:05:43.890000-05:00,8.25390625
185704,54.62493896484375,C:10-25,True,True,True,True,True,2023-05-13 21:32:08.216000-05:00,hitchhiker,front-center-left,rev1_front,43.67551119999999,-89.08670980000001,hitchhiker_48,nightime,6489625671bbb0b1fa7fe7f3,2023-05-13 21:32:08.216000-05:00,16.4453125
75917,0.0,B:2-10,False,False,False,False,False,2022-02-03 07:04:09.254000-06:00,loamy,front-right-right,rev1_side_front,32.86787049999998,-101.1794742,loamy_733,nightime,6204686c4298998d1ef35b29,2022-02-03 07:04:09.254000-06:00,8.19140625
168716,17.68341064453125,C:10-25,False,False,False,True,True,2021-12-15 21:26:47.734000-06:00,loamy,rear-left,rev1_rear,32.4162858,-100.5037339,loamy_735,nightime,61c1a42c7d515cfa9707b68a,2021-12-15 21:26:47.734000-06:00,10.07421875
63706,0.0,B:2-10,False,False,False,False,False,2021-10-24 11:22:41.781000-05:00,loamy,front-right-right,rev1_side_front,43.61935899999997,-94.0436795,loamy_735,daytime,6181d80ed1d91ff0a6f5ff5c,2021-10-24 11:22:41.781000-05:00,9.6015625
122036,11.02676391601562,B:2-10,False,False,False,False,True,2021-09-17 20:20:21.792000-05:00,peaty,side-right-right,rev1_side_rear,32.9685877,-91.2313827,peaty_02,nightime,614d74ae423a966f04ba0748,2021-09-17 20:20:21.792000-05:00,8.18359375
108250,20.709991455078118,B:2-10,False,False,False,True,True,2021-09-24 21:26:31.971000-05:00,loamy,front-center-left,rev1_front,32.203729399999986,-91.8405475,loamy_05,nightime,616680718460bd58f440838a,2021-09-24 21:26:31.971000-05:00,9.69140625
41418,0.0,A:0-2,False,False,False,False,False,2022-02-10 11:29:28.223000-06:00,loamy,side-left-left,rev1_side_rear,32.89832229999999,-101.1835355,loamy_733,daytime,6282ddd6c34322cc0d84a408,2022-02-10 11:29:28.223000-06:00,0.0
133166,0.0,B:2-10,False,False,False,False,False,2022-09-23 18:00:06.588000-05:00,loamy,front-right-right,rev1_side_front,44.21193519999999,-96.7100413,loamy_756,daytime,6336d15095be3d99da84ed2a,2022-09-23 18:00:06.588000-05:00,3.828125
102501,0.0,A:0-2,False,False,False,False,False,2023-05-03 14:21:19.624000-05:00,loamy,front-center-right,rev1_front,44.14393219999999,-95.2155274,loamy_851,daytime,645c0209ccc5449a91a35f64,2023-05-03 14:21:19.624000-05:00,0.00390625
36180,0.0,C:10-25,False,False,False,False,False,2022-10-19 19:07:12.034000-05:00,peaty,side-right-right,rev1_side_rear,41.55543949999999,-90.7940455,peaty_07,nightime,635b32d39e17b67d13f88ff5,2022-10-19 19:07:12.034000-05:00,10.0078125
230220,0.0,C:10-25,False,False,False,False,False,2021-11-09 15:17:48.332000-06:00,peaty,side-right-left,rev1_side_rear,41.8073373,-93.3301038,peaty_04,daytime,619d49a90e0313008a2a5a07,2021-11-09 15:17:48.332000-06:00,10.40234375
130609,0.0,B:2-10,False,False,False,False,False,2022-10-20 16:40:27.659000-05:00,loamy,front-right-right,rev1_side_front,42.21721469999999,-96.2517913,loamy_909,daytime,638e5e9136d7099176983ccd,2022-10-20 16:40:27.659000-05:00,7.34765625
97321,17.2515869140625,A:0-2,False,False,False,True,True,2021-10-19 19:35:37.297000-05:00,loamy,front-right-left,rev1_side_front,43.75658919999998,-96.6839167,loamy_733,nightime,61806d50aa7cb70c5afa98d8,2021-10-19 19:35:37.297000-05:00,0.0
62437,0.0,B:2-10,False,False,False,False,False,2022-06-05 14:01:06.774000-05:00,hitchhiker,front-center-right,rev1_front,35.79306539999999,-91.2230005,hitchhiker_30,daytime,63644f94f33c2d79d681d84d,2022-06-05 14:01:06.774000-05:00,8.875
168971,0.0,C:10-25,False,False,False,False,False,2022-04-19 14:46:39.041000-05:00,loamy,rear-left,rev1_rear,36.95338799999999,-121.5189171,loamy_06,daytime,62eae2fd80cc3ec12fec016d,2022-04-19 14:46:39.041000-05:00,11.578125
55706,37.80746459960937,B:2-10,False,True,True,True,True,2022-02-15 21:06:41.478000-06:00,loamy,rear-right,rev1_rear,32.499314199999986,-100.5913486,loamy_733,nightime,627ddb908e568c496255db4e,2022-02-15 21:06:41.478000-06:00,8.24609375
90832,0.0,A:0-2,False,False,False,False,False,2021-11-08 16:31:45.671000-06:00,loamy,front-center-left,rev1_front,41.7660477,-93.4886562,loamy_204,daytime,61b140a44f51658c6ea007f6,2021-11-08 16:31:45.671000-06:00,0.00390625
80304,0.0,A:0-2,False,False,False,False,False,2022-09-11 19:48:15.814000-05:00,loamy,side-right-left,rev1_side_rear,32.19458249999999,-91.8546004,loamy_733,nightime,6324e2cb339c135179bbf592,2022-09-11 19:48:15.814000-05:00,0.0
182993,11.9720458984375,B:2-10,False,False,False,False,True,2023-04-14 23:23:18.498000-05:00,hitchhiker,front-center-right,rev1_front,41.03901319999999,-90.01345690000001,hitchhiker_13,nightime,649df3ef96da59a3f4970746,2023-04-14 23:23:18.498000-05:00,4.30859375
228011,0.0,B:2-10,False,False,False,False,False,2023-05-04 21:35:56.817000-05:00,hitchhiker,T07,halo_side,39.30624829999999,-89.01653040000001,hitchhiker_111,nightime,645c25d91dca9fbdafa7dc50,2023-05-04 21:35:56.817000-05:00,7.3828125
4985,7.72018432617187,C:10-25,False,False,False,False,True,2023-04-14 08:56:50.038000-05:00,hitchhiker,T12,halo_rear,37.42950069999999,-87.6612413,hitchhiker_102,daytime,64472bae6e6ec35d3d08cf84,2023-04-14 08:56:50.038000-05:00,15.171875
16387,4.729461669921871,C:10-25,False,False,False,False,False,2023-06-28 17:58:40.858000-05:00,halohitchhiker,T10,halo_rear,39.87150989999999,-103.5275001,halohitchhiker_122,daytime,64af33a3fad541cef5d9d7ee,2023-06-28 17:58:40.858000-05:00,12.98828125
163961,0.0,A:0-2,False,False,False,False,False,2021-09-27 18:02:17.082000-05:00,peaty,front-center-right,rev1_front,32.19452339999998,-91.8588107,peaty_02,daytime,616080fe53461a39914917b8,2021-09-27 18:02:17.082000-05:00,1.29296875
170679,0.0,B:2-10,False,False,False,False,False,2023-05-23 17:39:07.270000-05:00,hitchhiker,T03,halo_front,38.69717749999999,-88.80222520000001,hitchhiker_111,daytime,6481962820aa4a62b2472220,2023-05-23 17:39:07.270000-05:00,7.76171875
195290,0.5645751953125,C:10-25,False,False,False,False,False,2023-03-30 15:19:42.219000-05:00,loamy,front-left-right,rev1_side_front,37.18642299999999,-101.3825666,loamy_851,daytime,6425f5b64bad276da188ab90,2023-03-30 15:19:42.219000-05:00,15.60546875
206848,0.0,A:0-2,False,False,False,False,False,2022-01-10 06:59:15.210000-06:00,loamy,front-center-right,rev1_front,36.3983312,-101.3223411,loamy_752,nightime,61e2304ba9968958b620fe1f,2022-01-10 06:59:15.210000-06:00,0.00390625
216979,30.7830810546875,B:2-10,False,False,True,True,True,2022-10-14 18:55:39.272000-05:00,hitchhiker,front-right-left,rev1_side_front,41.73876589999999,-88.40972090000001,hitchhiker_19,nightime,634dca4057bb4a07b6334038,2022-10-14 18:55:39.272000-05:00,8.30078125
214934,0.0,D:25+,False,False,False,False,False,2021-10-11 14:43:12.385000-05:00,hitchhiker,front-center-left,rev1_front,32.5748442,-91.4225318,hitchhiker_07,daytime,61e9ee529fcbb39cf332a913,2021-10-11 14:43:12.385000-05:00,32.24609375
173401,0.0,D:25+,False,False,False,False,False,2023-04-19 08:24:09.922000-05:00,hitchhiker,front-left-right,rev1_side_front,40.17407659999999,-86.16753320000001,hitchhiker_44,daytime,64a157169cec289c2f105c4a,2023-04-19 08:24:09.922000-05:00,41.87890625
213942,0.0,B:2-10,False,False,False,False,False,2023-06-23 08:22:23.808000-05:00,halohitchhiker,T03,halo_front,40.02875739999999,-86.4469155,halohitchhiker_101,daytime,64b5700af9eaa13e4c0d9a90,2023-06-23 08:22:23.808000-05:00,2.9765625
82913,29.6630859375,C:10-25,False,False,True,True,True,2021-10-11 21:03:36.616000-05:00,loamy,front-right-left,rev1_side_front,43.94586149999998,-93.9602021,loamy_752,nightime,6167bec594d20a4e58e76d05,2021-10-11 21:03:36.616000-05:00,10.234375
119403,0.0,B:2-10,False,False,False,False,False,2022-10-10 17:54:34.713000-05:00,hitchhiker,front-center-right,rev1_front,41.72220219999999,-88.57425020000001,hitchhiker_19,daytime,634aa4f63b6bb168aab452d2,2022-10-10 17:54:34.713000-05:00,8.703125
76325,0.0,C:10-25,False,False,False,False,False,2021-10-11 11:58:21.541000-05:00,loamy,side-left-right,rev1_side_rear,43.6122518,-94.0606394,loamy_735,daytime,616801903a259d60a0a9cd9b,2021-10-11 11:58:21.541000-05:00,10.13671875
181130,0.0,A:0-2,False,False,False,False,False,2023-04-17 21:46:09.789000-05:00,hitchhiker,T08,halo_side,37.42933729999999,-87.72335700000001,hitchhiker_101,nightime,64477c3ddb8b8f96fd081c33,2023-04-17 21:46:09.789000-05:00,0.0078125
51591,0.0,B:2-10,False,False,False,False,False,2022-09-20 16:44:36.635000-05:00,hitchhiker,side-right-right,rev1_side_rear,35.41188989999999,-91.2700547,hitchhiker_41,daytime,63387f482fd6c97aa82ef313,2022-09-20 16:44:36.635000-05:00,9.44140625
49394,0.0,A:0-2,False,False,False,False,False,2022-02-22 15:10:08.678000-06:00,loamy,rear-left,rev1_rear,32.3925481,-100.5280022,loamy_733,daytime,62861294d640fe4c3770a3be,2022-02-22 15:10:08.678000-06:00,0.00390625
182377,0.0,C:10-25,False,False,False,False,False,2022-10-24 14:46:41.129000-05:00,peaty,front-left-right,rev1_side_front,41.04937669999999,-88.8071372,peaty_6,daytime,636096c7d96e0547a80a6993,2022-10-24 14:46:41.129000-05:00,11.36328125
226442,0.0,B:2-10,False,False,False,False,False,2023-05-23 13:52:53.591000-05:00,hitchhiker,T11,halo_rear,46.94732809999999,-97.5468895,hitchhiker_122,nightime,646fa1ee9d9bbe8eb63ce0b1,2023-05-23 13:52:53.591000-05:00,3.578125
12025,0.0,A:0-2,False,False,False,False,False,2022-10-21 12:41:26.638000-05:00,hitchhiker,front-left-left,rev1_side_front,36.95450699999999,-121.5192118,hitchhiker_6,daytime,636ad7d715037b652ad5e3f4,2022-10-21 12:41:26.638000-05:00,0.0078125
187308,84.09500122070312,D:25+,True,True,True,True,True,2021-10-26 19:49:09.464000-05:00,loamy,front-left-left,rev1_side_front,43.71578549999998,-96.6712001,loamy_733,nightime,6180ff52cee53a02c4e0a6a7,2021-10-26 19:49:09.464000-05:00,30.9375
193527,0.0,B:2-10,False,False,False,False,False,2023-05-15 10:59:16.602000-05:00,loamy,front-center-left,rev1_front,41.76674509999999,-93.4892784,loamy_204,daytime,6466afb96ebde28a8a5ae1ec,2023-05-15 10:59:16.602000-05:00,5.94921875
140390,1.51824951171875,B:2-10,False,False,False,False,False,2022-08-05 17:09:27.079000-05:00,loamy,rear-left,rev1_rear,44.54868929999999,-98.6583198,loamy_756,daytime,62f73ed4c0f02aea6b8fbbc9,2022-08-05 17:09:27.079000-05:00,7.30859375
213983,0.0,B:2-10,False,False,False,False,False,2023-04-27 12:24:44.634000-05:00,hitchhiker,T09,halo_rear,40.16406169999999,-85.8080159,hitchhiker_102,daytime,644c6fa88805769288c85873,2023-04-27 12:24:44.634000-05:00,9.5625
72223,0.0,A:0-2,False,False,False,False,False,2022-01-17 13:53:00.497000-06:00,loamy,side-right-left,rev1_side_rear,32.392326699999984,-100.6064024,loamy_733,daytime,61ebe9d04443093c2cfe5619,2022-01-17 13:53:00.497000-06:00,0.0078125
155044,2.2003173828125,C:10-25,False,False,False,False,False,2021-12-10 11:57:27.147000-06:00,loamy,rear-right,rev1_rear,32.42102609999998,-100.5264152,loamy_735,daytime,61c30c06d0492f3ffe937f38,2021-12-10 11:57:27.147000-06:00,10.24609375
59581,10.03875732421875,B:2-10,False,False,False,False,True,2021-10-03 20:49:43.069000-05:00,loamy,front-center-left,rev1_front,43.94548949999998,-93.9881797,loamy_752,nightime,615f6e82234ca9013bd5fb63,2021-10-03 20:49:43.069000-05:00,9.3671875
151473,0.0,A:0-2,False,False,False,False,False,2021-11-03 11:24:20.213000-05:00,peaty,rear-right,rev1_rear,28.444079999999985,-81.09369130000002,peaty_04,daytime,618b77a36d9a1319a81488d3,2021-11-03 11:24:20.213000-05:00,0.01171875
75115,0.0,C:10-25,False,False,False,False,False,2022-12-09 11:35:54.582000-06:00,loamy,front-left-left,rev1_side_front,26.67079219999999,-80.95322150000001,loamy_817,daytime,63a41ecea57f2910c37cbc59,2022-12-09 11:35:54.582000-06:00,15.25
124192,0.0,C:10-25,False,False,False,False,False,2021-10-13 18:19:31.412000-05:00,loamy,rear-left,rev1_rear,35.666055399999976,-91.2276732,loamy_05,daytime,616fb27559574c3df255062d,2021-10-13 18:19:31.412000-05:00,15.99609375
140570,0.0,B:2-10,False,False,False,False,False,2023-04-05 18:32:38.364000-05:00,hitchhiker,front-center-left,rev1_front,40.54772599999999,-95.6634317,hitchhiker_0,daytime,6442c8f38f3b2fa5045e6e51,2023-04-05 18:32:38.364000-05:00,9.58984375
165227,0.0,A:0-2,False,False,False,False,False,2023-06-13 15:20:58.041000-05:00,loamy,front-right-right,rev1_side_front,41.76231609999999,-93.4880508,loamy_204,daytime,649dd45f2267229a9b03dc66,2023-06-13 15:20:58.041000-05:00,0.0
37076,0.0,C:10-25,False,False,False,False,False,2022-11-03 10:09:00.981000-05:00,loamy,front-right-left,rev1_side_front,43.50576729999999,-94.207207,loamy_799,daytime,6394b7cdb8ee2f5dcd525c1d,2022-11-03 10:09:00.981000-05:00,10.671875
163366,76.69143676757812,B:2-10,True,True,True,True,True,2023-06-21 13:41:53.361000-05:00,halohitchhiker,T06,halo_side,39.85659879999999,-103.5180417,halohitchhiker_121,daytime,64b3380caa6824919d03d30f,2023-06-21 13:41:53.361000-05:00,4.40625
175596,25.103759765625,B:2-10,False,False,True,True,True,2022-10-10 19:06:35.856000-05:00,hitchhiker,front-center-right,rev1_front,41.72319999999999,-88.57474690000001,hitchhiker_19,nightime,634ab43c4343de9881a4fd54,2022-10-10 19:06:35.856000-05:00,8.91015625
36919,0.0,B:2-10,False,False,False,False,False,2022-03-04 09:54:11.379000-06:00,loamy,front-center-left,rev1_front,30.9194871,-96.6397889,loamy_733,daytime,627dd5446c49686d209eb581,2022-03-04 09:54:11.379000-06:00,6.87109375
217307,9.69619750976562,B:2-10,False,False,False,False,True,2023-02-01 18:39:42.654000-06:00,loamy,front-center-left,rev1_front,26.72299679999999,-80.8987256,loamy_817,nightime,646e49a260780f5723a1d804,2023-02-01 18:39:42.654000-06:00,5.80078125
220099,0.0,B:2-10,False,False,False,False,False,2023-04-10 18:08:56.147000-05:00,loamy,front-right-left,rev1_side_front,42.05529369999999,-94.1221598,loamy_710,daytime,6442fcbb72211b93b9d8966a,2023-04-10 18:08:56.147000-05:00,8.95703125
16882,0.08087158203125,A:0-2,False,False,False,False,False,2022-10-13 12:19:27.479000-05:00,peaty,side-right-right,rev1_side_rear,37.38368839999999,-122.0356032,peaty_07,daytime,635aeb12bb731984b0a84510,2022-10-13 12:19:27.479000-05:00,0.00390625
197210,29.7637939453125,C:10-25,False,False,True,True,True,2022-07-14 22:39:09.169000-05:00,hitchhiker,front-right-left,rev1_side_front,41.36942539999999,-104.1360076,hitchhiker_19,nightime,633deb106403e4802c49c1f1,2022-07-14 22:39:09.169000-05:00,12.25390625
24328,28.55377197265625,B:2-10,False,False,True,True,True,2021-10-11 20:08:55.305000-05:00,loamy,front-right-right,rev1_side_front,43.94903079999997,-93.9615326,loamy_752,nightime,6167fb6b46a3bc3c1b2188d9,2021-10-11 20:08:55.305000-05:00,6.515625
134583,0.0,B:2-10,False,False,False,False,False,2022-05-14 19:41:35.930000-05:00,hitchhiker,front-left-right,rev1_side_front,39.98308409999999,-85.4527733,hitchhiker_22,daytime,62cddd58cf3fd2c98af64411,2022-05-14 19:41:35.930000-05:00,8.6015625
155620,0.0,C:10-25,False,False,False,False,False,2021-09-23 16:35:25.676000-05:00,peaty,front-center-right,rev1_front,32.2189736,-91.8436087,peaty_03,daytime,615329699b2f4c0f6ac9bf0c,2021-09-23 16:35:25.676000-05:00,11.19140625
51963,0.0,A:0-2,False,False,False,False,False,2022-01-27 16:56:33.149000-06:00,loamy,front-center-right,rev1_front,36.95362839999999,-121.5189653,loamy_06,daytime,61f45a681976f2a5e46d27bf,2022-01-27 16:56:33.149000-06:00,0.00390625
93168,0.0,C:10-25,False,False,False,False,False,2022-10-09 12:33:32.041000-05:00,hitchhiker,front-left-left,rev1_side_front,41.66007079999999,-88.56747370000001,hitchhiker_19,daytime,63459956f3bfe73c6663392f,2022-10-09 12:33:32.041000-05:00,10.07421875
102819,0.0,C:10-25,False,False,False,False,False,2023-01-11 10:42:14.192000-06:00,loamy,front-center-right,rev1_front,26.72634599999999,-80.8674924,loamy_817,daytime,63d85779a7b60279b519cf75,2023-01-11 10:42:14.192000-06:00,12.69140625
87834,0.0,B:2-10,False,False,False,False,False,2022-04-11 16:31:19.877000-05:00,loamy,side-left-left,rev1_side_rear,36.95493599999999,-121.5189847,loamy_06,daytime,62eae8631b92e9621ae27bd8,2022-04-11 16:31:19.877000-05:00,6.66015625
132394,0.0,C:10-25,False,False,False,False,False,2023-05-01 18:07:22.305000-05:00,loamy,front-center-right,rev1_front,43.61910079999999,-94.0202884,loamy_731,daytime,6462acdb10503aeec14d72cd,2023-05-01 18:07:22.305000-05:00,11.08203125
177896,0.0,B:2-10,False,False,False,False,False,2023-05-23 17:14:17.984000-05:00,hitchhiker,T03,halo_front,38.69552709999999,-88.80085960000001,hitchhiker_111,daytime,64819bf160780f5723ad72bb,2023-05-23 17:14:17.984000-05:00,8.73046875
204398,0.0,D:25+,False,False,False,False,False,2023-05-01 13:17:26.131000-05:00,hitchhiker,front-right-right,rev1_side_front,43.67142179999999,-89.1436391,hitchhiker_48,daytime,6489d2b744d1888349ab36ff,2023-05-01 13:17:26.131000-05:00,40.453125
225892,0.0,B:2-10,False,False,False,False,False,2022-06-05 19:06:02.705000-05:00,loamy,front-right-right,rev1_side_front,46.31131159999999,-97.3641188,loamy_733,daytime,62a8788f591c4e966b7a5488,2022-06-05 19:06:02.705000-05:00,8.92578125
230241,0.0,A:0-2,False,False,False,False,False,2021-09-02 14:38:16.837000-05:00,loamy,front-left-left,rev1_side_front,32.37597299999999,-91.9048862,loamy_735,daytime,6141ed2b37b2aa48ef3b0dec,2021-09-02 14:38:16.837000-05:00,0.0078125
78483,0.0,A:0-2,False,False,False,False,False,2022-08-08 18:57:24.811000-05:00,loamy,front-right-left,rev1_side_front,36.95341559999999,-121.5202097,loamy_06,daytime,62f20358a629ecef01037385,2022-08-08 18:57:24.811000-05:00,0.015625
199578,2.18353271484375,C:10-25,False,False,False,False,False,2021-10-12 18:59:24.481000-05:00,loamy,side-right-left,rev1_side_rear,35.66878509999998,-91.2273716,loamy_05,nightime,616fae79c71a9445e4ae17ca,2021-10-12 18:59:24.481000-05:00,11.70703125
182753,0.0,A:0-2,False,False,False,False,False,2023-05-11 10:28:06.805000-05:00,hitchhiker,front-center-right,rev1_front,42.47020049999999,-96.5056208,hitchhiker_45,daytime,64a0140d9cec289c2f0e010e,2023-05-11 10:28:06.805000-05:00,1.92578125
197670,0.0,B:2-10,False,False,False,False,False,2023-06-27 13:07:57.493000-05:00,halohitchhiker,T04,halo_front,39.84963399999999,-103.5333848,halohitchhiker_121,daytime,64b4ec54235017ddd0ec1939,2023-06-27 13:07:57.493000-05:00,9.85546875
218043,0.0,A:0-2,False,False,False,False,False,2022-05-04 14:29:00.494000-05:00,hitchhiker,front-center-right,rev1_front,35.80819199999999,-91.2234549,hitchhiker_30,daytime,62bd0a47e97e8c7c2901b1ce,2022-05-04 14:29:00.494000-05:00,0.0078125
176452,0.0,B:2-10,False,False,False,False,False,2022-04-15 20:18:59.561000-05:00,loamy,front-left-right,rev1_side_front,36.95388379999999,-121.5193766,loamy_06,daytime,62eae3b5c050babb915c9787,2022-04-15 20:18:59.561000-05:00,3.04296875
5128,0.0,B:2-10,False,False,False,False,False,2021-11-06 08:02:39.709000-05:00,loamy,side-right-left,rev1_side_rear,43.6164392,-94.0056646,loamy_752,daytime,618fd4186d9a1319a826915e,2021-11-06 08:02:39.709000-05:00,6.45703125
130151,0.0,B:2-10,False,False,False,False,False,2022-05-16 15:21:55.411000-05:00,hitchhiker,front-left-right,rev1_side_front,40.85085369999999,-85.33721820000001,hitchhiker_13,daytime,63543c90ad6a64eb1a8ac9f6,2022-05-16 15:21:55.411000-05:00,8.16015625
125974,0.0,C:10-25,False,False,False,False,False,2021-11-04 09:51:16.890000-05:00,loamy,side-right-left,rev1_side_rear,43.6141303,-94.1277397,loamy_752,daytime,618adc2187a60348791d49b8,2021-11-04 09:51:16.890000-05:00,10.5234375
84495,0.0,A:0-2,False,False,False,False,False,2022-02-22 06:46:04.700000-06:00,loamy,rear-left,rev1_rear,32.3979889,-100.5304673,loamy_733,nightime,627e5a80a2e4726348276786,2022-02-22 06:46:04.700000-06:00,0.00390625
203358,22.585296630859368,C:10-25,False,False,False,True,True,2021-12-08 19:43:29.693000-06:00,loamy,side-left-left,rev1_side_rear,36.9528019,-121.5170054,loamy_06,nightime,61b3e853230653b221d3103d,2021-12-08 19:43:29.693000-06:00,10.49609375
136772,0.0,C:10-25,False,False,False,False,False,2021-12-09 16:55:03.854000-06:00,loamy,front-center-left,rev1_front,32.417294699999985,-100.5294615,loamy_735,daytime,61c341bf5e5bac4c2616eca7,2021-12-09 16:55:03.854000-06:00,10.8203125
387,0.0,C:10-25,False,False,False,False,False,2021-10-25 16:11:38.570000-05:00,loamy,side-left-right,rev1_side_rear,43.7608128,-96.6776692,loamy_733,daytime,61806dfe8f4f0d967beef23d,2021-10-25 16:11:38.570000-05:00,15.8515625
73294,19.781494140625,A:0-2,False,False,False,True,True,2021-10-06 23:25:20.897000-05:00,loamy,front-center-right,rev1_front,43.95045149999999,-93.9899706,loamy_752,nightime,6161d89d4c6859a7e2276c8c,2021-10-06 23:25:20.897000-05:00,0.10546875
46798,0.0,B:2-10,False,False,False,False,False,2022-06-30 09:03:33.471000-05:00,hitchhiker,side-left-right,rev1_side_rear,41.33959059999999,-104.0826768,hitchhiker_35,daytime,6364d4cf9165422a49f218b2,2022-06-30 09:03:33.471000-05:00,8.9765625
162613,0.0,A:0-2,False,False,False,False,False,2023-05-04 08:36:24.509000-05:00,loamy,front-center-left,rev1_front,40.95642309999999,-88.01245080000001,loamy_733,daytime,64551740abab6b60f48bfa53,2023-05-04 08:36:24.509000-05:00,0.00390625
37621,30.255126953125,C:10-25,False,False,True,True,True,2021-10-08 03:20:24.317000-05:00,loamy,front-right-right,rev1_side_front,43.99232989999999,-93.8558143,loamy_752,nightime,6165ac044c6859a7e231055c,2021-10-08 03:20:24.317000-05:00,10.3515625
170727,4.569244384765621,B:2-10,False,False,False,False,False,2022-06-06 18:28:38.094000-05:00,hitchhiker,rear-right,rev1_rear,35.79706489999999,-91.187823,hitchhiker_31,daytime,6364634948130a3c10782c11,2022-06-06 18:28:38.094000-05:00,9.75
172053,0.0,A:0-2,False,False,False,False,False,2022-05-19 16:42:37.742000-05:00,loamy,front-center-left,rev1_front,36.95219419999999,-121.5196897,loamy_06,daytime,62874f893e0001562ecd1128,2022-05-19 16:42:37.742000-05:00,0.0
169224,0.0,A:0-2,False,False,False,False,False,2022-10-07 14:04:05.855000-05:00,hitchhiker,front-left-right,rev1_side_front,35.42471349999999,-91.3297025,hitchhiker_15,daytime,63434c74b2c5c866a04dadee,2022-10-07 14:04:05.855000-05:00,0.015625
12086,0.17623901367187,C:10-25,False,False,False,False,False,2022-06-03 12:33:22.360000-05:00,loamy,rear-right,rev1_rear,46.34917639999999,-97.4661335,loamy_733,daytime,62a077629aefc29f84b07d2e,2022-06-03 12:33:22.360000-05:00,18.984375
62874,0.0,A:0-2,False,False,False,False,False,2022-09-02 05:14:52.281000-05:00,loamy,side-right-left,rev1_side_rear,44.67071509999999,-98.8082658,loamy_756,nightime,631daadadcbf27848d4f6cdb,2022-09-02 05:14:52.281000-05:00,0.00390625
115437,7.77359008789062,A:0-2,False,False,False,False,True,2021-08-28 23:00:02.626000-05:00,loamy,front-center-right,rev1_front,32.3688004,-91.9179756,loamy_05,nightime,6132ce0f33250b92a47da8e2,2021-08-28 23:00:02.626000-05:00,0.00390625
160955,0.0,A:0-2,False,False,False,False,False,2021-09-10 18:22:07.446000-05:00,loamy,side-left-left,rev1_side_rear,32.3518804,-91.91313,loamy_05,daytime,614467af3eb0d2ec89a1dbd6,2021-09-10 18:22:07.446000-05:00,1.2734375
29794,0.01907348632812,B:2-10,False,False,False,False,False,2022-10-28 19:16:34.933000-05:00,peaty,front-left-right,rev1_side_front,46.83790999999999,-96.6490556,peaty_05,nightime,636059fd1a6f7ca48688010c,2022-10-28 19:16:34.933000-05:00,7.8046875
55182,4.126739501953121,A:0-2,False,False,False,False,False,2023-06-21 12:29:55.973000-05:00,loamy,front-right-right,rev1_side_front,32.63394629999999,-101.6519978,loamy_731,daytime,649380de2c06e6ac7951cd73,2023-06-21 12:29:55.973000-05:00,0.0078125
24824,0.0,C:10-25,False,False,False,False,False,2021-10-09 18:17:23.493000-05:00,peaty,front-center-left,rev1_front,43.761920799999984,-96.5444664,peaty_03,daytime,61692f7b0f402af3fd508698,2021-10-09 18:17:23.493000-05:00,10.31640625
106326,0.0,C:10-25,False,False,False,False,False,2022-09-26 20:39:42.510000-05:00,loamy,side-left-left,rev1_side_rear,44.18250169999999,-96.6600855,loamy_756,nightime,6338b9f51b3522f753d00d49,2022-09-26 20:39:42.510000-05:00,11.171875
126622,0.0,A:0-2,False,False,False,False,False,2021-09-20 11:56:32.176000-05:00,triton,front-right-right,rev1_side_front,32.61621979999998,-100.7045364,triton_01,daytime,614d794341ce1c2f2272b944,2021-09-20 11:56:32.176000-05:00,1.66796875
148,0.0,A:0-2,False,False,False,False,False,2021-10-25 14:23:09.497000-05:00,loamy,side-right-left,rev1_side_rear,43.760250499999984,-96.6716142,loamy_733,daytime,618061d676672ee233d44674,2021-10-25 14:23:09.497000-05:00,0.0078125
139839,0.0,C:10-25,False,False,False,False,False,2022-10-26 18:52:13.051000-05:00,peaty,side-right-right,rev1_side_rear,41.79250709999999,-90.6242063,peaty_07,nightime,6360be43f2b5c81938bb701d,2022-10-26 18:52:13.051000-05:00,10.7890625
