unique_id,id,gt_dust_ratio,total_averaged_dust_conf,total_thresholded_dust_ratio,masked_avg_dust_conf,masked_dust_ratio
63cfdec96905536c17cfc8b9,63cfdec96905536c17cfc8b9,"tensor(0., device='cuda:0')",0.426,0.010986328125,,
6169a34b3a259d60a0b3115c,6169a34b3a259d60a0b3115c,"tensor(0., device='cuda:0')",0.421,0.0113525390625,,
5fe3f89347161c720a3f0c76,5fe3f89347161c720a3f0c76,"tensor(0., device='cuda:0')",0.4214,0.0032958984375,,
636072f92d957e773857bece,636072f92d957e773857bece,"tensor(0., device='cuda:0')",0.4258,0.0042724609375,,
611acd6b28c1f8b3a354efd2,611acd6b28c1f8b3a354efd2,"tensor(0., device='cuda:0')",0.4268,0.017333984375,,
5f7cb39acaefce1d9e6ae621,5f7cb39acaefce1d9e6ae621,"tensor(0., device='cuda:0')",0.424,0.0096435546875,,
5fa393b5f70fbf9998e7e1c9,5fa393b5f70fbf9998e7e1c9,"tensor(0., device='cuda:0')",0.4304,0.0111083984375,,
61c314451d52d7187009c42e,61c314451d52d7187009c42e,"tensor(0., device='cuda:0')",0.4204,0.0142822265625,,
620d4a632a83418fa0de01aa,620d4a632a83418fa0de01aa,"tensor(0.0955, device='cuda:0')",0.425,0.013671875,,
63cf76913125495d0ddde236,63cf76913125495d0ddde236,"tensor(0.0536, device='cuda:0')",0.4233,0.008544921875,,
5f9cd3e8752cf4bbb0c86227,5f9cd3e8752cf4bbb0c86227,"tensor(0., device='cuda:0')",0.4353,0.0123291015625,,
63c7880104b8fcf3584bbd40,63c7880104b8fcf3584bbd40,"tensor(0., device='cuda:0')",0.4207,0.01171875,,
63cfcbbbd8fe454c6cfccd00,63cfcbbbd8fe454c6cfccd00,"tensor(0., device='cuda:0')",0.427,0.0074462890625,,
6067a26886556fba5348bfc1,6067a26886556fba5348bfc1,"tensor(0., device='cuda:0')",0.421,0.0155029296875,,
634e9d6a100f04ccd7d222d4,634e9d6a100f04ccd7d222d4,"tensor(0., device='cuda:0')",0.4255,0.00537109375,,
62fe13e346a0490f78810ef0,62fe13e346a0490f78810ef0,"tensor(0., device='cuda:0')",0.425,0.012939453125,,
614cfebe43ee0061f7f7517b,614cfebe43ee0061f7f7517b,"tensor(0., device='cuda:0')",0.4238,0.0155029296875,,
61c31b4a168d2f7530f2a06f,61c31b4a168d2f7530f2a06f,"tensor(0., device='cuda:0')",0.4268,0.00146484375,,
61459cad8644146603591add,61459cad8644146603591add,"tensor(0., device='cuda:0')",0.4187,0.0155029296875,,
5f5ad640a8bb76f0574811f6,5f5ad640a8bb76f0574811f6,"tensor(0., device='cuda:0')",0.4275,0.0123291015625,,
5f6a641f41b8cf30850ec1d8,5f6a641f41b8cf30850ec1d8,"tensor(0., device='cuda:0')",0.423,0.0155029296875,,
5f9f286bb3cf6be0fb05e543,5f9f286bb3cf6be0fb05e543,"tensor(0., device='cuda:0')",0.428,0.0155029296875,,
5f48543feaca5990483fce66,5f48543feaca5990483fce66,"tensor(0., device='cuda:0')",0.4207,0.0128173828125,,
5f6923a80ffd4abff512d10d,5f6923a80ffd4abff512d10d,"tensor(0., device='cuda:0')",0.4192,0.009033203125,,
61ba84bfd4699bca9e8a2848,61ba84bfd4699bca9e8a2848,"tensor(0., device='cuda:0')",0.4172,0.013427734375,,
5fe41ab328d1c5bd87dfd409,5fe41ab328d1c5bd87dfd409,"tensor(0., device='cuda:0')",0.4207,0.0145263671875,,
638bd9e916e924c3bdb6733e,638bd9e916e924c3bdb6733e,"tensor(0., device='cuda:0')",0.426,0.0125732421875,,
6041b37daf8fd628d7ae1f6a,6041b37daf8fd628d7ae1f6a,"tensor(0., device='cuda:0')",0.4238,0.01318359375,,
616fe7b7b815cea25eecdf5f,616fe7b7b815cea25eecdf5f,"tensor(0., device='cuda:0')",0.42,0.0152587890625,,
62853ecb12fee5d6cc38a171,62853ecb12fee5d6cc38a171,"tensor(0., device='cuda:0')",0.4263,0.016845703125,,
5f4303a34802091a34fb24cb,5f4303a34802091a34fb24cb,"tensor(0., device='cuda:0')",0.4229,0.01708984375,,
6398958d0779250cf0e9ce11,6398958d0779250cf0e9ce11,"tensor(0., device='cuda:0')",0.4211,0.01318359375,,
63695af830f4e43613c7af5f,63695af830f4e43613c7af5f,"tensor(0., device='cuda:0')",0.4263,0.0184326171875,,
5f7e254e0895f95485cca0ee,5f7e254e0895f95485cca0ee,"tensor(0., device='cuda:0')",0.42,0.010986328125,,
638f72693e61d452f946bf88,638f72693e61d452f946bf88,"tensor(0., device='cuda:0')",0.4219,0.0150146484375,,
5f59a3783b446159044f6eb7,5f59a3783b446159044f6eb7,"tensor(0., device='cuda:0')",0.4204,0.01123046875,,
6145436eea944fc1056a9710,6145436eea944fc1056a9710,"tensor(0., device='cuda:0')",0.4165,0.0155029296875,,
638fb45e82220558191f7b18,638fb45e82220558191f7b18,"tensor(0., device='cuda:0')",0.424,0.0067138671875,,
6392d9db871f19d0942e8e07,6392d9db871f19d0942e8e07,"tensor(0., device='cuda:0')",0.425,0.0068359375,,
5f7e18bc1921a37f359811e9,5f7e18bc1921a37f359811e9,"tensor(0.1901, device='cuda:0')",0.42,0.008544921875,,
6189ea6252a28c1fe4905e06,6189ea6252a28c1fe4905e06,"tensor(0., device='cuda:0')",0.423,0.012939453125,,
606df054eb1eb7a11e855750,606df054eb1eb7a11e855750,"tensor(0., device='cuda:0')",0.4207,0.0155029296875,,
61c348973216072709153b6f,61c348973216072709153b6f,"tensor(0., device='cuda:0')",0.425,0.0072021484375,,
5f4199ea1823a9871daa4fe7,5f4199ea1823a9871daa4fe7,"tensor(0., device='cuda:0')",0.4224,0.013427734375,,
61c4bb1ff8fda2b4654ce0d2,61c4bb1ff8fda2b4654ce0d2,"tensor(0., device='cuda:0')",0.4255,0.0128173828125,,
61babeb43711d16edbda26e5,61babeb43711d16edbda26e5,"tensor(0., device='cuda:0')",0.4268,0.001953125,,
6281dd5368e3fb073f118006,6281dd5368e3fb073f118006,"tensor(0., device='cuda:0')",0.4287,0.014404296875,,
630527fe4e964b3d05b714b0,630527fe4e964b3d05b714b0,"tensor(0., device='cuda:0')",0.4185,0.00634765625,,
6145a0bdadd609094a0d652f,6145a0bdadd609094a0d652f,"tensor(0., device='cuda:0')",0.4202,0.0155029296875,,
6281eddbdabe4f0e2fee005d,6281eddbdabe4f0e2fee005d,"tensor(0., device='cuda:0')",0.431,0.0166015625,,
635abcf4ecf2e1de26a797ae,635abcf4ecf2e1de26a797ae,"tensor(0., device='cuda:0')",0.4238,0.0128173828125,,
60c16b583c3616028a11d71e,60c16b583c3616028a11d71e,"tensor(0., device='cuda:0')",0.4243,0.0169677734375,,
5df9272880a73f861be671e2,5df9272880a73f861be671e2,"tensor(0., device='cuda:0')",0.4224,0.01025390625,,
616dd2a6302e4ba2d7610c05,616dd2a6302e4ba2d7610c05,"tensor(0., device='cuda:0')",0.4219,0.014892578125,,
63cf977bd8fe454c6cfc936b,63cf977bd8fe454c6cfc936b,"tensor(0.1593, device='cuda:0')",0.4272,0.004150390625,,
6359ec0dbb731984b0a7425f,6359ec0dbb731984b0a7425f,"tensor(0., device='cuda:0')",0.4216,0.0047607421875,,
6389da68bb6140d534eef373,6389da68bb6140d534eef373,"tensor(0., device='cuda:0')",0.4204,0.0152587890625,,
62f6d1f56cd5353960ac3bf9,62f6d1f56cd5353960ac3bf9,"tensor(0., device='cuda:0')",0.423,0.015380859375,,
6067d52d9441ad7d6992dc3f,6067d52d9441ad7d6992dc3f,"tensor(0., device='cuda:0')",0.4263,0.01611328125,,
5f4851d2e06525a147fd465c,5f4851d2e06525a147fd465c,"tensor(0., device='cuda:0')",0.418,0.00634765625,,
5f485a3a62f9f902d4d8bfb2,5f485a3a62f9f902d4d8bfb2,"tensor(0., device='cuda:0')",0.417,0.0062255859375,,
5f35e0de8d24f0c4e6fbbe09,5f35e0de8d24f0c4e6fbbe09,"tensor(0., device='cuda:0')",0.4216,0.01416015625,,
614ecf217585e5bf21220874,614ecf217585e5bf21220874,"tensor(0., device='cuda:0')",0.4268,0.02001953125,,
6166fee618b73725bea2442e,6166fee618b73725bea2442e,"tensor(0., device='cuda:0')",0.428,0.0010986328125,,
5f93ac6625d7d13ca85bf39f,5f93ac6625d7d13ca85bf39f,"tensor(0., device='cuda:0')",0.4236,0.0096435546875,,
5f618f766888666dd55712e0,5f618f766888666dd55712e0,"tensor(0., device='cuda:0')",0.4194,0.0087890625,,
5f4195bb1823a9871daa2ded,5f4195bb1823a9871daa2ded,"tensor(0., device='cuda:0')",0.4175,0.0064697265625,,
5f6199f780dffa80e69c5e1a,5f6199f780dffa80e69c5e1a,"tensor(0., device='cuda:0')",0.423,0.0155029296875,,
5f6002cace1a5b4abbaaaaa4,5f6002cace1a5b4abbaaaaa4,"tensor(0., device='cuda:0')",0.4236,0.0155029296875,,
63a2e33acdb3dd76eb886545,63a2e33acdb3dd76eb886545,"tensor(0., device='cuda:0')",0.428,0.015869140625,,
6392f760733c9ae4c3e6d428,6392f760733c9ae4c3e6d428,"tensor(0., device='cuda:0')",0.426,0.0137939453125,,
63a2708a26d07d91354cb467,63a2708a26d07d91354cb467,"tensor(0., device='cuda:0')",0.4268,0.012451171875,,
5f0cca33b671317cfe8e3890,5f0cca33b671317cfe8e3890,"tensor(0., device='cuda:0')",0.4224,0.010986328125,,
5f5ffbf027d4717c4e5718d2,5f5ffbf027d4717c4e5718d2,"tensor(0., device='cuda:0')",0.4216,0.0123291015625,,
5df9a4d838979dfaa4612b51,5df9a4d838979dfaa4612b51,"tensor(0., device='cuda:0')",0.4272,0.014892578125,,
5f35e14e36bcbc4730829b68,5f35e14e36bcbc4730829b68,"tensor(0., device='cuda:0')",0.4216,0.0140380859375,,
638bf6fc17f590ca3a56f0ad,638bf6fc17f590ca3a56f0ad,"tensor(0., device='cuda:0')",0.4287,0.0130615234375,,
5f991201eae8fd5d97a55614,5f991201eae8fd5d97a55614,"tensor(0., device='cuda:0')",0.4253,0.0235595703125,,
61a69e9840e899632d2cb53a,61a69e9840e899632d2cb53a,"tensor(0., device='cuda:0')",0.4182,0.010986328125,,
63a232fb410ab2fa89231ced,63a232fb410ab2fa89231ced,"tensor(0., device='cuda:0')",0.427,0.015869140625,,
5fe3dcac92766d16ecfee165,5fe3dcac92766d16ecfee165,"tensor(0., device='cuda:0')",0.4292,0.0118408203125,,
5f7d03b0f1a8c04b847ad56e,5f7d03b0f1a8c04b847ad56e,"tensor(0., device='cuda:0')",0.4187,0.0140380859375,,
618ae2e4b8e030c81f69236c,618ae2e4b8e030c81f69236c,"tensor(0., device='cuda:0')",0.4275,0.0081787109375,,
5f7ce66369d8834d5b5893b2,5f7ce66369d8834d5b5893b2,"tensor(0., device='cuda:0')",0.4246,0.0052490234375,,
618b3b3e3cdb7511ce919dea,618b3b3e3cdb7511ce919dea,"tensor(0., device='cuda:0')",0.4155,0.013671875,,
5e20e7a500e4a13aef1c1084,5e20e7a500e4a13aef1c1084,"tensor(0., device='cuda:0')",0.4255,0.00830078125,,
634e2b728c442055d63aec9a,634e2b728c442055d63aec9a,"tensor(0., device='cuda:0')",0.4219,0.0140380859375,,
61bb47b00a43a06c1919131c,61bb47b00a43a06c1919131c,"tensor(0., device='cuda:0')",0.4287,0.016357421875,,
5e20d68c1be876599fc01ae9,5e20d68c1be876599fc01ae9,"tensor(0., device='cuda:0')",0.4272,0.0130615234375,,
627ff71b2997c56f26a37500,627ff71b2997c56f26a37500,"tensor(0., device='cuda:0')",0.4275,0.0123291015625,,
60c13cec8da524e7cfe3de0a,60c13cec8da524e7cfe3de0a,"tensor(0., device='cuda:0')",0.428,0.00537109375,,
5e20d68b1be876599fc01a61,5e20d68b1be876599fc01a61,"tensor(0., device='cuda:0')",0.4272,0.0140380859375,,
638bc59d3b58df0211053e08,638bc59d3b58df0211053e08,"tensor(0., device='cuda:0')",0.4277,0.0118408203125,,
6281e9574da51893cb4dcd36,6281e9574da51893cb4dcd36,"tensor(0., device='cuda:0')",0.429,0.0155029296875,,
5f4d81b376bab72cde3c7a7b,5f4d81b376bab72cde3c7a7b,"tensor(0., device='cuda:0')",0.4238,0.014892578125,,
6189e9803cdb7511ce8fcb6e,6189e9803cdb7511ce8fcb6e,"tensor(0., device='cuda:0')",0.4226,0.0137939453125,,
63cf3d32ec764e2bd78ce26e,63cf3d32ec764e2bd78ce26e,"tensor(0., device='cuda:0')",0.4216,0.0093994140625,,
5f35e70bc407dcf589e59d56,5f35e70bc407dcf589e59d56,"tensor(0., device='cuda:0')",0.4219,0.0130615234375,,
5f2b5f5cbeaa8873eac7596a,5f2b5f5cbeaa8873eac7596a,"tensor(0., device='cuda:0')",0.4182,0.0147705078125,,
6189ed65fdf8c669d6e1584f,6189ed65fdf8c669d6e1584f,"tensor(0., device='cuda:0')",0.4216,0.0135498046875,,
616da6b359574c3df253f0c5,616da6b359574c3df253f0c5,"tensor(0., device='cuda:0')",0.4226,0.0108642578125,,
5f97de2de7e0ed01f24704a6,5f97de2de7e0ed01f24704a6,"tensor(0., device='cuda:0')",0.429,0.01513671875,,
5f655d1f71ae86f8b22e4bea,5f655d1f71ae86f8b22e4bea,"tensor(0., device='cuda:0')",0.4338,0.0162353515625,,
635b3d1525436bdd233c0f63,635b3d1525436bdd233c0f63,"tensor(0., device='cuda:0')",0.426,0.0155029296875,,
614db6523f97470593c4af6f,614db6523f97470593c4af6f,"tensor(0., device='cuda:0')",0.4204,0.0155029296875,,
63fa35193bcbe76842ebf29c,63fa35193bcbe76842ebf29c,"tensor(0., device='cuda:0')",0.4263,0.0146484375,,
638bf3d1120f44cdfe0b3171,638bf3d1120f44cdfe0b3171,"tensor(0., device='cuda:0')",0.423,0.015380859375,,
617b77c58649e04d16010a29,617b77c58649e04d16010a29,"tensor(0., device='cuda:0')",0.4207,0.01513671875,,
5f6edca20292f62597009e9e,5f6edca20292f62597009e9e,"tensor(0., device='cuda:0')",0.4282,0.0152587890625,,
61b0348cba1ab6c30b835d31,61b0348cba1ab6c30b835d31,"tensor(0., device='cuda:0')",0.4165,0.013671875,,
63c776a2b29db5d74012f37d,63c776a2b29db5d74012f37d,"tensor(0.2455, device='cuda:0')",0.4192,0.0091552734375,,
6364a26cd10cc28feccec50e,6364a26cd10cc28feccec50e,"tensor(0., device='cuda:0')",0.417,0.005126953125,,
6398f44d720bf3a5a57fbe0a,6398f44d720bf3a5a57fbe0a,"tensor(0., device='cuda:0')",0.422,0.0150146484375,,
6359ef43234720d33116c7f7,6359ef43234720d33116c7f7,"tensor(0., device='cuda:0')",0.425,0.005126953125,,
6166157b5cecb2bcd893c5e4,6166157b5cecb2bcd893c5e4,"tensor(0., device='cuda:0')",0.422,0.0135498046875,,
5df92c0680a73f861b0c98df,5df92c0680a73f861b0c98df,"tensor(0., device='cuda:0')",0.428,0.0174560546875,,
61fae12a63848998ec811fe1,61fae12a63848998ec811fe1,"tensor(0., device='cuda:0')",0.427,0.0115966796875,,
6282df408d40aa7f13531f82,6282df408d40aa7f13531f82,"tensor(0., device='cuda:0')",0.428,0.01123046875,,
5fe405d3212657fe81efaf54,5fe405d3212657fe81efaf54,"tensor(0., device='cuda:0')",0.424,0.015380859375,,
6389842251c253d6a56e7958,6389842251c253d6a56e7958,"tensor(0., device='cuda:0')",0.4226,0.0150146484375,,
6305357b39ff0b79dfd19aef,6305357b39ff0b79dfd19aef,"tensor(0., device='cuda:0')",0.418,0.0059814453125,,
5f6ccdb187b9f46aab26f8e8,5f6ccdb187b9f46aab26f8e8,"tensor(0., device='cuda:0')",0.4258,0.0057373046875,,
63929abf2733c1d9b97445d8,63929abf2733c1d9b97445d8,"tensor(0., device='cuda:0')",0.4263,0.01025390625,,
63cf59560779250cf0f46f82,63cf59560779250cf0f46f82,"tensor(0.0800, device='cuda:0')",0.4238,0.01025390625,,
63c7841f3552c7dcdfcceaa6,63c7841f3552c7dcdfcceaa6,"tensor(0., device='cuda:0')",0.4265,0.0108642578125,,
5f2b5deab8079437e29dd79f,5f2b5deab8079437e29dd79f,"tensor(0., device='cuda:0')",0.4202,0.004638671875,,
5f6006f875ee8010750b8ac7,5f6006f875ee8010750b8ac7,"tensor(0., device='cuda:0')",0.4211,0.0128173828125,,
6166214e52252b4dee686245,6166214e52252b4dee686245,"tensor(0., device='cuda:0')",0.4214,0.0133056640625,,
61c2b317ae6321c2593febb0,61c2b317ae6321c2593febb0,"tensor(0., device='cuda:0')",0.4268,0.0172119140625,,
5f5ff2434414765bae6afc07,5f5ff2434414765bae6afc07,"tensor(0., device='cuda:0')",0.4263,0.0068359375,,
6360a70973e2ce5e5c309668,6360a70973e2ce5e5c309668,"tensor(0., device='cuda:0')",0.424,0.0135498046875,,
5df9a35338979dfaa45a8a46,5df9a35338979dfaa45a8a46,"tensor(0., device='cuda:0')",0.4229,0.011962890625,,
63d04e784cf9d3b862535d29,63d04e784cf9d3b862535d29,"tensor(0., device='cuda:0')",0.4265,0.0159912109375,,
6145193103bb37b4e5bb6b03,6145193103bb37b4e5bb6b03,"tensor(0., device='cuda:0')",0.417,0.0155029296875,,
5f6ed1489fac7f2b8ab6938a,5f6ed1489fac7f2b8ab6938a,"tensor(0., device='cuda:0')",0.4236,0.0152587890625,,
63c76759ce441255e3800499,63c76759ce441255e3800499,"tensor(0.0013, device='cuda:0')",0.428,0.0152587890625,,
63898bbe15cc3e350e75be9c,63898bbe15cc3e350e75be9c,"tensor(0., device='cuda:0')",0.421,0.009765625,,
635b7f09ece9514ba0b4491b,635b7f09ece9514ba0b4491b,"tensor(0., device='cuda:0')",0.4204,0.015380859375,,
61c225f5a8fbb9ae1f682832,61c225f5a8fbb9ae1f682832,"tensor(0., device='cuda:0')",0.422,0.0152587890625,,
5f41953f1823a9871daa0833,5f41953f1823a9871daa0833,"tensor(0., device='cuda:0')",0.4211,0.0125732421875,,
61eb50261d4691b13a86586d,61eb50261d4691b13a86586d,"tensor(0., device='cuda:0')",0.4214,0.01513671875,,
6167331f321a6fce999c06f6,6167331f321a6fce999c06f6,"tensor(0., device='cuda:0')",0.4253,0.016357421875,,
6391d4a93d6b567f4a4c7d8c,6391d4a93d6b567f4a4c7d8c,"tensor(0., device='cuda:0')",0.426,0.0146484375,,
61bb4165b2442eca5f8f6a4e,61bb4165b2442eca5f8f6a4e,"tensor(0., device='cuda:0')",0.423,0.010986328125,,
61ec511e2c71bbd85733cd96,61ec511e2c71bbd85733cd96,"tensor(0., device='cuda:0')",0.4272,0.015625,,
5df920a180a73f861bc08f24,5df920a180a73f861bc08f24,"tensor(0., device='cuda:0')",0.4202,0.0126953125,,
639320740269c97e4b0cd87f,639320740269c97e4b0cd87f,"tensor(0., device='cuda:0')",0.4277,0.0084228515625,,
5f9d8cf9b57baa387b9bff01,5f9d8cf9b57baa387b9bff01,"tensor(0., device='cuda:0')",0.428,0.0159912109375,,
63a2353a8ef9793417463209,63a2353a8ef9793417463209,"tensor(0., device='cuda:0')",0.4282,0.01220703125,,
5f35e5ec09c90238cb2383e7,5f35e5ec09c90238cb2383e7,"tensor(0., device='cuda:0')",0.421,0.012939453125,,
615a90acb1091428b4e77bcd,615a90acb1091428b4e77bcd,"tensor(0., device='cuda:0')",0.419,0.0130615234375,,
63cfb9e86905536c17cf7f8b,63cfb9e86905536c17cf7f8b,"tensor(0.0909, device='cuda:0')",0.4238,0.0133056640625,,
61e1192cc8f15657a27fd92f,61e1192cc8f15657a27fd92f,"tensor(0., device='cuda:0')",0.4287,0.0032958984375,,
61bada269cb71db1124e8e57,61bada269cb71db1124e8e57,"tensor(0., device='cuda:0')",0.4238,0.0166015625,,
5f43041a858bc5fc3969ca7c,5f43041a858bc5fc3969ca7c,"tensor(0., device='cuda:0')",0.418,0.0147705078125,,
639884673125495d0dd358d6,639884673125495d0dd358d6,"tensor(0., device='cuda:0')",0.4177,0.0087890625,,
61c37cb7909d1e70f7613a76,61c37cb7909d1e70f7613a76,"tensor(0.1659, device='cuda:0')",0.419,0.014404296875,,
6389505217f590ca3a55121d,6389505217f590ca3a55121d,"tensor(0., device='cuda:0')",0.425,0.0067138671875,,
5f051fb41cdc8a7a2e04e0ee,5f051fb41cdc8a7a2e04e0ee,"tensor(0., device='cuda:0')",0.4277,0.017333984375,,
638956080305016005bbe892,638956080305016005bbe892,"tensor(0., device='cuda:0')",0.421,0.009521484375,,
61672edd38c1ced8034d527b,61672edd38c1ced8034d527b,"tensor(0., device='cuda:0')",0.4224,0.0135498046875,,
62039d25009f10840592f088,62039d25009f10840592f088,"tensor(0., device='cuda:0')",0.4177,0.001953125,,
5fa473f28e605f0dab6eed93,5fa473f28e605f0dab6eed93,"tensor(0., device='cuda:0')",0.4277,0.0157470703125,,
5fae2ef8b35ea271697effc5,5fae2ef8b35ea271697effc5,"tensor(0., device='cuda:0')",0.4207,0.0106201171875,,
5e20e79c1be876599fc01fc9,5e20e79c1be876599fc01fc9,"tensor(0., device='cuda:0')",0.4294,0.0155029296875,,
5f485a2362f9f902d4d8b6ba,5f485a2362f9f902d4d8b6ba,"tensor(0., device='cuda:0')",0.418,0.00732421875,,
639876a877518fe3a0ccc69f,639876a877518fe3a0ccc69f,"tensor(0., device='cuda:0')",0.4285,0.015869140625,,
5fe40c0ef33e9f0da2eaad3b,5fe40c0ef33e9f0da2eaad3b,"tensor(0.0199, device='cuda:0')",0.421,0.01220703125,,
6282706b5a16542bfde6a1a5,6282706b5a16542bfde6a1a5,"tensor(0., device='cuda:0')",0.4268,0.015625,,
5f877b8c5bfd4977122a0f85,5f877b8c5bfd4977122a0f85,"tensor(0., device='cuda:0')",0.4263,0.013671875,,
5f63d09780ff7ac3e1db7d57,5f63d09780ff7ac3e1db7d57,"tensor(0., device='cuda:0')",0.4253,0.013427734375,,
5fa0566c971227cd33e14b7a,5fa0566c971227cd33e14b7a,"tensor(0., device='cuda:0')",0.4255,0.0201416015625,,
5f81ee3a2c265b975251beba,5f81ee3a2c265b975251beba,"tensor(0., device='cuda:0')",0.423,0.01318359375,,
5f4199c71823a9871daa4591,5f4199c71823a9871daa4591,"tensor(0., device='cuda:0')",0.418,0.0086669921875,,
5f39c963ee063744ad81b8f0,5f39c963ee063744ad81b8f0,"tensor(0., device='cuda:0')",0.4246,0.0118408203125,,
6350966692c358ab45d5d9ee,6350966692c358ab45d5d9ee,"tensor(0., device='cuda:0')",0.426,0.001708984375,,
616713e146a3bc3c1b1d3755,616713e146a3bc3c1b1d3755,"tensor(0., device='cuda:0')",0.4216,0.0142822265625,,
61c2ddf8ec85fdd36b8e7800,61c2ddf8ec85fdd36b8e7800,"tensor(0., device='cuda:0')",0.42,0.0150146484375,,
61459a50add609094a0d4ec7,61459a50add609094a0d4ec7,"tensor(0., device='cuda:0')",0.423,0.0155029296875,,
6166b7f0ed428d631121374c,6166b7f0ed428d631121374c,"tensor(0., device='cuda:0')",0.424,0.0042724609375,,
5f9cd32f69417fd02e1bdbf4,5f9cd32f69417fd02e1bdbf4,"tensor(0., device='cuda:0')",0.4297,0.0120849609375,,
5f618b0975ee8010750ce839,5f618b0975ee8010750ce839,"tensor(0., device='cuda:0')",0.418,0.0057373046875,,
639016f4c56585c3835c3b1d,639016f4c56585c3835c3b1d,"tensor(0., device='cuda:0')",0.4348,0.0140380859375,,
627fff4b497c394799cf07c3,627fff4b497c394799cf07c3,"tensor(0., device='cuda:0')",0.4275,0.012451171875,,
6393ed1ea185826633e83221,6393ed1ea185826633e83221,"tensor(0.1555, device='cuda:0')",0.4187,0.007568359375,,
6389a2682e943bec35607e78,6389a2682e943bec35607e78,"tensor(0., device='cuda:0')",0.4175,0.011962890625,,
60196752ec93f9bcf4a6f154,60196752ec93f9bcf4a6f154,"tensor(0., device='cuda:0')",0.426,0.0145263671875,,
613302f733250b92a47eac36,613302f733250b92a47eac36,"tensor(0., device='cuda:0')",0.4246,0.012451171875,,
63cfc9974cf9d3b86252dcdf,63cfc9974cf9d3b86252dcdf,"tensor(0., device='cuda:0')",0.4268,0.010009765625,,
63cf60f0267a14933cb2fc1a,63cf60f0267a14933cb2fc1a,"tensor(0., device='cuda:0')",0.424,0.015380859375,,
5fdbea6a2bd0f6ea4eb71cfe,5fdbea6a2bd0f6ea4eb71cfe,"tensor(0., device='cuda:0')",0.4253,0.01318359375,,
5f7cfa45b521379c797c3c8f,5f7cfa45b521379c797c3c8f,"tensor(0., device='cuda:0')",0.4194,0.015380859375,,
635b0a1bf2c5ec6650bbc89a,635b0a1bf2c5ec6650bbc89a,"tensor(0., device='cuda:0')",0.4277,0.0035400390625,,
63c78e13ce441255e38050c4,63c78e13ce441255e38050c4,"tensor(0., device='cuda:0')",0.417,0.010498046875,,
5f48537329f648bcb084ed01,5f48537329f648bcb084ed01,"tensor(0., device='cuda:0')",0.4211,0.011962890625,,
61a55de440e899632d2a8990,61a55de440e899632d2a8990,"tensor(0., device='cuda:0')",0.4214,0.0150146484375,,
62857bfca3d9447b75ba846d,62857bfca3d9447b75ba846d,"tensor(0., device='cuda:0')",0.4155,0.014892578125,,
61c3c5da3cf3b48ae8c20f50,61c3c5da3cf3b48ae8c20f50,"tensor(0.0572, device='cuda:0')",0.4246,0.0162353515625,,
61c2df6b645b3a75242aade1,61c2df6b645b3a75242aade1,"tensor(0., device='cuda:0')",0.4263,0.014892578125,,
5df923b980a73f861bcd1244,5df923b980a73f861bcd1244,"tensor(0., device='cuda:0')",0.4219,0.0115966796875,,
63980861b09eaf4b9b8fac66,63980861b09eaf4b9b8fac66,"tensor(0., device='cuda:0')",0.426,0.0111083984375,,
5f6949ce9b1c0272d296741f,5f6949ce9b1c0272d296741f,"tensor(0., device='cuda:0')",0.423,0.0093994140625,,
616da163f61c2eaea21ad302,616da163f61c2eaea21ad302,"tensor(0., device='cuda:0')",0.4207,0.0020751953125,,
5f6198c8530f4262aa67bf9c,5f6198c8530f4262aa67bf9c,"tensor(0., device='cuda:0')",0.4233,0.0155029296875,,
6280bcdc2997c56f26a6ad82,6280bcdc2997c56f26a6ad82,"tensor(0., device='cuda:0')",0.4229,0.011962890625,,
60678c143d1907ebab54a873,60678c143d1907ebab54a873,"tensor(0., device='cuda:0')",0.4207,0.0155029296875,,
63610f366f952ce45db574ea,63610f366f952ce45db574ea,"tensor(0., device='cuda:0')",0.4243,0.016845703125,,
620c7416672ad95c3076e034,620c7416672ad95c3076e034,"tensor(0., device='cuda:0')",0.4226,0.0086669921875,,
63475088f5c7508d174e389a,63475088f5c7508d174e389a,"tensor(0., device='cuda:0')",0.427,0.0126953125,,
5f5ff512d6cac6c26525397b,5f5ff512d6cac6c26525397b,"tensor(0., device='cuda:0')",0.4243,0.013427734375,,
611ebbbd9f791714af2b098a,611ebbbd9f791714af2b098a,"tensor(0., device='cuda:0')",0.4219,0.0155029296875,,
5f1b802c07f97ba0ba10a5fc,5f1b802c07f97ba0ba10a5fc,"tensor(0., device='cuda:0')",0.4216,0.0123291015625,,
618b0d0ecee53a02c4ea1645,618b0d0ecee53a02c4ea1645,"tensor(0., device='cuda:0')",0.4219,0.010498046875,,
6392fe43cdb3dd76eb80b93f,6392fe43cdb3dd76eb80b93f,"tensor(0., device='cuda:0')",0.4258,0.0059814453125,,
6166a0f92418a384ef65ade2,6166a0f92418a384ef65ade2,"tensor(0.0003, device='cuda:0')",0.4233,0.0045166015625,,
639357c2267a14933ca90e06,639357c2267a14933ca90e06,"tensor(0., device='cuda:0')",0.428,0.0015869140625,,
5f6006d4df10fb696ea6306c,5f6006d4df10fb696ea6306c,"tensor(0., device='cuda:0')",0.4211,0.0125732421875,,
6392b571079417ce284ce861,6392b571079417ce284ce861,"tensor(0., device='cuda:0')",0.4233,0.0125732421875,,
